Nome;Valore
tranquil;0.08
tranquility;0.07
transparent;0.02
treasure;0.15
tremendously;0.04
trendy;0.02
triumph;0.07
triumphal;0.12
triumphant;0.16
triumphantly;0.04
trivially;0.06
trophy;0.12
trouble-free;0.18
trump;0.04
trumpet;0.18
trust;0.08
trusted;0.16
trusting;0.17
trustingly;0.06
trustworthiness;0.03
trustworthy;0.02
trusty;0.05
truthful;0.02
truthfully;0
truthfulness;0.07
twinkly;0.12
ultra-crisp;0.01
unabashed;0.14
unabashedly;0.01
unaffected;0.04
unassailable;0.11
unbeatable;0.19
unbiased;0.07
unbound;0.16
uncomplicated;0.19
unconditional;0.17
undamaged;0.09
undaunted;0.19
understandable;0.12
undisputable;0.1
undisputably;0.13
undisputed;0.09
unencumbered;0.07
unequivocal;0.17
unequivocally;0.2
unfazed;0.2
unfettered;0.11
unforgettable;0.07
unity;0.1
unlimited;0.18
unmatched;0.2
unparalleled;0.09
unquestionable;0.15
unquestionably;0.17
unreal;0.01
unrestricted;0.05
unrivaled;0.18
unselfish;0.14
unwavering;0.18
upbeat;0.14
upgradable;0.17
upgradeable;0.18
upgraded;0.08
upheld;0.08
uphold;0.06
uplift;0.07
uplifting;0.11
upliftingly;0.14
upliftment;0.15
upscale;0.16
usable;0.04
useable;0.15
useful;0.01
user-friendly;0.05
user-replaceable;0.09
valiant;0.07
valiantly;0.07
valor;0.18
valuable;0.18
variety;0.16
venerate;0.11
verifiable;0.07
veritable;0.06
versatile;0.15
versatility;0.17
vibrant;0.17
vibrantly;0.19
victorious;0.08
victory;0.15
viewable;0.18
vigilance;0.09
vigilant;0.18
virtue;0.12
virtuous;0.01
virtuously;0.08
visionary;0.16
vivacious;0.17
vivid;0.07
vouch;0.04
vouchsafe;0
warm;0.11
warmer;0.06
warmhearted;0.15
warmly;0.09
warmth;0.12
wealthy;0.17
welcome;0.06
well;0.1
well-backlit;0.14
well-balanced;0.08
well-behaved;0.14
well-being;0.05
well-bred;0.13
well-connected;0.05
well-educated;0.18
well-established;0.02
well-informed;0.07
well-intentioned;0.05
well-known;0.01
well-made;0.08
well-managed;0.04
well-mannered;0.07
well-positioned;0.05
well-received;0.01
well-regarded;0.12
well-rounded;0.06
well-run;0.18
well-wishers;0.07
wellbeing;0.15
whoa;0.18
wholeheartedly;0.04
wholesome;0.07
whooa;0.03
whoooa;0.04
wieldy;0.08
willing;0.12
willingly;0.02
willingness;0.14
win;0.12
windfall;0.19
winnable;0.1
winner;0.17
winners;0.04
winning;0.03
wins;0.06
wisdom;0.03
wise;0.05
wisely;0.09
witty;0.12
won;0
wonder;0.19
wonderful;0.02
wonderfully;0.06
wonderous;0.17
wonderously;0.09
wonders;0.13
wondrous;0.16
woo;0.02
work;0.03
workable;0.1
worked;0.12
works;0.1
world-famous;0.03
worth;0.07
worth-while;0.06
worthiness;0.18
worthwhile;0.18
worthy;0.01
wow;0.09
wowed;0.14
wowing;0.17
wows;0.01
yay;0.14
youthful;0.08
zeal;0.14
zenith;0.15
zest;0.1
zippy;0.16
