Nome;Valore
trump;0.7
trumpet;0.86
trust;0.91
trusted;0.77
trusting;0.85
trustingly;0.81
trustworthiness;0.76
trustworthy;0.72
trusty;0.86
truthful;0.86
truthfully;0.75
truthfulness;0.92
twinkly;0.82
ultra-crisp;0.86
unabashed;0.98
unabashedly;0.99
unaffected;0.9
unassailable;0.79
unbeatable;0.75
unbiased;0.95
unbound;0.86
uncomplicated;1
unconditional;0.95
undamaged;0.95
undaunted;0.71
understandable;0.78
undisputable;0.93
undisputably;0.76
undisputed;0.86
unencumbered;0.73
unequivocal;0.83
unequivocally;0.74
unfazed;0.77
unfettered;0.83
unforgettable;0.83
unity;0.86
unlimited;0.74
unmatched;0.75
unparalleled;0.7
unquestionable;0.85
unquestionably;0.86
unreal;0.98
unrestricted;0.99
unrivaled;0.91
unselfish;0.9
unwavering;0.92
upbeat;0.99
upgradable;0.84
upgradeable;0.91
upgraded;0.97
upheld;0.84
uphold;0.84
uplift;0.8
uplifting;0.95
upliftingly;0.81
upliftment;0.94
upscale;0.91
usable;0.99
useable;0.77
useful;0.79
user-friendly;0.86
user-replaceable;0.81
valiant;0.78
valiantly;0.86
valor;0.85
valuable;0.82
variety;0.99
venerate;0.72
verifiable;0.74
veritable;0.89
versatile;0.79
versatility;0.73
vibrant;0.74
vibrantly;0.83
victorious;0.9
victory;0.96
viewable;0.74
vigilance;0.76
vigilant;0.72
virtue;0.8
virtuous;0.77
virtuously;0.9
visionary;0.94
vivacious;0.78
vivid;0.97
vouch;0.76
vouchsafe;0.86
warm;0.99
warmer;0.74
warmhearted;0.83
warmly;0.97
warmth;0.99
wealthy;0.79
welcome;0.85
well;0.96
well-backlit;0.88
well-balanced;0.9
well-behaved;0.78
well-being;0.84
well-bred;0.81
well-connected;0.78
well-educated;0.86
well-established;0.94
well-informed;0.71
well-intentioned;0.92
well-known;0.71
well-made;0.83
well-managed;0.98
well-mannered;0.93
well-positioned;0.95
well-received;0.89
well-regarded;0.86
well-rounded;0.88
well-run;0.92
well-wishers;0.79
wellbeing;0.78
whoa;0.73
wholeheartedly;0.7
wholesome;0.8
whooa;0.91
whoooa;0.8
wieldy;0.91
willing;0.89
willingly;0.97
willingness;1
win;0.78
windfall;0.91
winnable;0.74
winner;0.78
winners;0.91
winning;0.96
wins;0.85
wisdom;0.78
wise;0.9
wisely;0.85
witty;0.86
won;0.92
wonder;0.72
wonderful;0.74
wonderfully;0.81
wonderous;0.85
wonderously;0.86
wonders;0.84
wondrous;0.73
woo;0.88
work;0.97
workable;0.81
worked;0.99
works;0.72
world-famous;0.73
worth;0.81
worth-while;0.79
worthiness;0.76
worthwhile;0.87
worthy;0.89
wow;0.79
wowed;0.87
wowing;0.97
wows;0.99
yay;0.87
youthful;0.96
zeal;0.9
zenith;0.95
zest;0.97
zippy;0.88
