Nome;Valore
topnotch;0.18
tops;0.16
tough;0.28
tougher;0.03
toughest;0.37
traction;0.34
tranquil;0.29
tranquility;0.17
transparent;0.09
treasure;0.06
tremendously;0.13
trendy;0.19
triumph;0.43
triumphal;0.31
triumphant;0.02
triumphantly;0.12
trivially;0.36
trophy;0.17
trouble-free;0.29
trump;0.05
trumpet;0.21
trust;0.48
trusted;0.25
trusting;0.27
trustingly;0.39
trustworthiness;0.26
trustworthy;0.23
trusty;0.03
truthful;0.42
truthfully;0.06
truthfulness;0.24
twinkly;0.14
ultra-crisp;0.42
unabashed;0.23
unabashedly;0.07
unaffected;0.02
unassailable;0.4
unbeatable;0.21
unbiased;0.31
unbound;0.17
uncomplicated;0.45
unconditional;0.48
undamaged;0.23
undaunted;0.15
understandable;0.1
undisputable;0.41
undisputably;0.3
undisputed;0.35
unencumbered;0.03
unequivocal;0.21
unequivocally;0.26
unfazed;0.17
unfettered;0.49
unforgettable;0
unity;0.18
unlimited;0.35
unmatched;0.47
unparalleled;0.48
unquestionable;0.48
unquestionably;0.28
unreal;0.46
unrestricted;0.14
unrivaled;0.14
unselfish;0.02
unwavering;0.2
upbeat;0.47
upgradable;0.13
upgradeable;0.39
upgraded;0.02
upheld;0.39
uphold;0.18
uplift;0.11
uplifting;0.11
upliftingly;0.33
upliftment;0.04
upscale;0.19
usable;0.49
useable;0.47
useful;0.38
user-friendly;0.08
user-replaceable;0.08
valiant;0.03
valiantly;0.07
valor;0.17
valuable;0.06
variety;0.3
venerate;0.49
verifiable;0.47
veritable;0.26
versatile;0.1
versatility;0.43
vibrant;0.17
vibrantly;0.01
victorious;0.2
victory;0.36
viewable;0.44
vigilance;0.48
vigilant;0.24
virtue;0.4
virtuous;0.2
virtuously;0.11
visionary;0.34
vivacious;0.35
vivid;0.18
vouch;0.38
vouchsafe;0.13
warm;0.2
warmer;0.12
warmhearted;0.32
warmly;0.13
warmth;0.11
wealthy;0.22
welcome;0.39
well;0
well-backlit;0.29
well-balanced;0.49
well-behaved;0.26
well-being;0.11
well-bred;0.34
well-connected;0.23
well-educated;0.47
well-established;0.1
well-informed;0.45
well-intentioned;0.36
well-known;0.23
well-made;0.19
well-managed;0.19
well-mannered;0.47
well-positioned;0.19
well-received;0.22
well-regarded;0.33
well-rounded;0.25
well-run;0.24
well-wishers;0.11
wellbeing;0.34
whoa;0.44
wholeheartedly;0.27
wholesome;0.07
whooa;0.44
whoooa;0.26
wieldy;0.01
willing;0.18
willingly;0.31
willingness;0.25
win;0.47
windfall;0.29
winnable;0.14
winner;0.07
winners;0.1
winning;0.25
wins;0.05
wisdom;0.06
wise;0.15
wisely;0.32
witty;0.3
won;0.44
wonder;0.17
wonderful;0.18
wonderfully;0.26
wonderous;0.46
wonderously;0.26
wonders;0.24
wondrous;0.25
woo;0.05
work;0.27
workable;0.28
worked;0.24
works;0.44
world-famous;0.49
worth;0.1
worth-while;0.42
worthiness;0.09
worthwhile;0.02
worthy;0.01
wow;0.33
wowed;0.38
wowing;0.08
wows;0.43
yay;0.31
youthful;0.25
zeal;0.15
zenith;0.47
zest;0.23
zippy;0.47
